EventID,LocationID,NPeople,NLanterns,NCars,Comments,autonumber,sum_clams,sum_diggers,sum_people,sum_lanterns,ppl_per_car,n_interviews,CPUE,diggers_people,diggers_lanterns,beach,date,season,CF,CalcPeople,EstCorEffort,TotHarvest
321.0,41300,148.0,,,,1598,444.0,37.0,38.0,0.0,,17.0,12.0,0.9736842105263158,,Mocrocks,2011-02-18,2010-11,0.5660333037376404,148.0,254.58795835216145,3055.0555002259375
321.0,41400,269.0,,,,1599,444.0,37.0,38.0,0.0,,17.0,12.0,0.9736842105263158,,Mocrocks,2011-02-18,2010-11,0.5660333037376404,269.0,462.7308161941313,5552.769794329575
321.0,42500,144.0,,,,1600,444.0,37.0,38.0,0.0,,17.0,12.0,0.9736842105263158,,Mocrocks,2011-02-18,2010-11,0.5660333037376404,144.0,247.70720272102196,2972.4864326522634
321.0,42600,239.0,,,,1601,444.0,37.0,38.0,0.0,,17.0,12.0,0.9736842105263158,,Mocrocks,2011-02-18,2010-11,0.5660333037376404,239.0,411.125148960585,4933.5017875270205
322.0,41100,123.0,,,,1602,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,123.0,200.44357758571184,2737.765937756064
322.0,41200,100.0,,,,1603,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,100.0,162.9622581997657,2225.8259656553364
322.0,41300,336.0,,,,1604,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,336.0,547.5531875512128,7478.77524460193
322.0,41400,502.0,,,,1605,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,502.0,818.0705361628238,11173.646347589789
322.0,42500,366.0,,,,1606,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,366.0,596.4418650111425,8146.523034298531
322.0,42600,586.0,,,,1607,1120.0,82.0,88.0,0.0,,32.0,13.658536585365853,0.9318181818181818,,Mocrocks,2011-02-19,2010-11,0.5717999935150146,586.0,954.958833050627,13043.340158740271
323.0,31002,18.0,,,,1608,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,18.0,48.701291111232955,730.5193666684943
323.0,31005,550.0,,,,1609,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,550.0,1488.0950061765625,22321.42509264844
323.0,32007,557.0,,,,1610,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,557.0,1507.0343971642644,22605.515957463966
323.0,32009,258.0,,,,1611,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,258.0,698.0518392610057,10470.777588915085
323.0,33012,621.0,,,,1612,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,621.0,1680.194543337537,25202.918150063055
323.0,33013,3.0,,,,1613,855.0,57.0,57.0,0.0,,26.0,15.0,1.0,,Copalis,2011-02-18,2010-11,0.3696000576019287,3.0,8.11688185187216,121.75322777808239
324.0,31002,83.0,,,,1614,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,83.0,164.84912901500059,2216.0432914730795
324.0,31005,1195.0,,,,1615,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,1195.0,2373.430230999105,31905.683533859396
324.0,32007,762.0,,,,1616,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,762.0,1513.4341724027765,20344.879374728753
324.0,32009,295.0,,,,1617,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,295.0,585.9095549328334,7876.298445597089
324.0,33012,793.0,,,,1618,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,793.0,1575.0043290228368,21172.558194435565
324.0,33013,5.0,,,,1619,941.0,70.0,74.0,0.0,,25.0,13.442857142857143,0.9459459459459459,,Copalis,2011-02-19,2010-11,0.4762749671936035,5.0,9.930670422590396,133.49658382367946
325.0,21100,0.0,,,,1620,983.0,71.0,73.0,0.0,,33.0,13.845070422535212,0.9726027397260274,,Twin Harbors,2011-02-17,2010-11,0.5745333433151245,0.0,0.0,0.0
325.0,21200,437.0,,,,1621,983.0,71.0,73.0,0.0,,33.0,13.845070422535212,0.9726027397260274,,Twin Harbors,2011-02-17,2010-11,0.5745333433151245,437.0,739.7784692665812,10242.285004071116
325.0,22307,461.0,,,,1622,983.0,71.0,73.0,0.0,,33.0,13.845070422535212,0.9726027397260274,,Twin Harbors,2011-02-17,2010-11,0.5745333433151245,461.0,780.4070350844255,10804.79035898578
325.0,22309,317.0,,,,1623,983.0,71.0,73.0,0.0,,33.0,13.845070422535212,0.9726027397260274,,Twin Harbors,2011-02-17,2010-11,0.5745333433151245,317.0,536.6356401773598,7429.758229497814
326.0,11101,98.0,,,,1624,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,98.0,128.18041135015775,1841.7501209785823
326.0,11104,62.0,,,,1625,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,62.0,81.09372962969164,1165.1888520476746
326.0,11200,59.0,,,,1626,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,59.0,77.16983948631946,1108.8087463034321
326.0,12300,115.0,,,,1627,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,115.0,150.41578882926675,2161.2373868626223
326.0,12400,443.0,,,,1628,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,443.0,579.4277778379579,8325.462281566448
326.0,12500,461.0,,,,1629,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,461.0,602.9711186981909,8663.7429160319
326.0,12600,520.0,,,,1630,546.0,38.0,42.0,0.0,,18.0,14.368421052631579,0.9047619047619048,,LongBeach,2011-02-18,2010-11,0.6917333602905273,520.0,680.1409581845105,9772.551662335334
327.0,11101,189.0,,,,1631,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,189.0,261.2071992842187,3760.5544404886723
327.0,11104,120.0,,,,1632,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,120.0,165.84584081537693,2387.6536130086806
327.0,11200,115.0,,,,1633,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,115.0,158.93559744806956,2288.1680457999855
327.0,12300,224.0,,,,1634,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,224.0,309.57890285537025,4456.953410949537
327.0,12400,995.0,,,,1635,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,995.0,1375.138430094167,19797.62787453031
327.0,12500,1027.0,,,,1636,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,1027.0,1419.363987644934,20434.335504665956
327.0,12600,736.0,,,,1637,907.0,63.0,65.0,0.0,,23.0,14.396825396825397,0.9692307692307692,,LongBeach,2011-02-19,2010-11,0.7013000249862671,736.0,1017.187823667645,14644.275493119905
328.0,31002,51.0,,,,1638,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,51.0,48.339130434782604,599.1391304347826
328.0,31005,1298.0,,,,1639,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,1298.0,1230.2782608695652,15248.678260869565
328.0,32007,1084.0,,,,1640,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,1084.0,1027.4434782608696,12734.64347826087
328.0,32009,751.0,,,,1641,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,751.0,711.8173913043478,8822.617391304348
328.0,33012,1112.0,,,,1642,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,1112.0,1053.982608695652,13063.582608695651
328.0,33013,12.0,,,,1643,1351.0,109.0,115.0,0.0,,39.0,12.394495412844037,0.9478260869565217,,Copalis,2011-03-19,2010-11,1.0,12.0,11.373913043478261,140.97391304347826
329.0,41100,104.0,,,,1644,714.0,65.0,71.0,0.0,,27.0,10.984615384615385,0.9154929577464789,,Mocrocks,2011-03-19,2010-11,0.5338000059127808,104.0,178.36505535968593,1959.2715311817808
329.0,41200,163.0,,,,1645,714.0,65.0,71.0,0.0,,27.0,10.984615384615385,0.9154929577464789,,Mocrocks,2011-03-19,2010-11,0.5338000059127808,163.0,279.5529233041231,3070.7813421406754
329.0,41300,461.0,,,,1646,714.0,65.0,71.0,0.0,,27.0,10.984615384615385,0.9154929577464789,,Mocrocks,2011-03-19,2010-11,0.5338000059127808,461.0,790.6374088539924,8684.847844950009
329.0,41400,768.0,,,,1647,714.0,65.0,71.0,0.0,,27.0,10.984615384615385,0.9154929577464789,,Mocrocks,2011-03-19,2010-11,0.5338000059127808,768.0,1317.1573318869112,14468.466691803917
273.0,11104,154.0,,,,1335,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,154.0,339.02037960648465,5085.30569409727
273.0,11200,291.0,,,,1336,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,291.0,640.6164315940716,9609.246473911075
273.0,12300,120.0,,,,1337,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,120.0,264.17172436868935,3962.5758655303403
273.0,12400,775.0,,,,1338,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,775.0,1706.1090532144522,25591.635798216783
273.0,12500,1130.0,,,,1339,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,1130.0,2487.6170711384916,37314.256067077375
273.0,12600,1481.0,,,,1340,420.0,28.0,28.0,0.0,,13.0,15.0,1.0,,LongBeach,2010-05-02,2009-10,0.4542499780654907,1481.0,3260.319364916908,48904.790473753616
274.0,41100,99.0,,,,1341,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,99.0,183.8781390687816,2758.1720860317237
274.0,41200,131.0,,,,1342,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,131.0,243.31349715162008,3649.702457274301
274.0,41300,298.0,,,,1343,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,298.0,553.4917721464335,8302.376582196503
274.0,41400,519.0,,,,1344,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,519.0,963.9672139060368,14459.508208590552
274.0,42500,150.0,,,,1345,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,150.0,278.6032410133054,4179.048615199581
274.0,42600,298.0,,,,1346,1155.0,77.0,77.0,0.0,,22.0,15.0,1.0,,Mocrocks,2010-05-15,2009-10,0.5384000539779663,298.0,553.4917721464335,8302.376582196503
275.0,31002,11.0,,,,1347,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,11.0,21.117222552804336,310.99909577766385
275.0,31005,729.0,,,,1348,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,729.0,1399.495930999487,20610.758256537898
275.0,32007,616.0,,,,1349,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,616.0,1182.5644629570427,17415.949363549174
275.0,32009,445.0,,,,1350,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,445.0,854.2876396361753,12581.327056460035
275.0,33012,758.0,,,,1351,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,758.0,1455.1686086386985,21430.664963588104
275.0,33013,5.0,,,,1352,810.0,55.0,56.0,0.0,,26.0,14.727272727272727,0.9821428571428571,,Copalis,2010-05-15,2009-10,0.5116000175476074,5.0,9.59873752400197,141.36322535348356
276.0,21100,6.0,,,,1353,630.0,42.0,42.0,0.0,,17.0,15.0,1.0,,Twin Harbors,2010-05-16,2009-10,0.5647666454315186,6.0,10.623856859350482,159.35785289025722
276.0,21200,616.0,,,,1354,630.0,42.0,42.0,0.0,,17.0,15.0,1.0,,Twin Harbors,2010-05-16,2009-10,0.5647666454315186,616.0,1090.7159708933161,16360.739563399742
276.0,22307,780.0,,,,1355,630.0,42.0,42.0,0.0,,17.0,15.0,1.0,,Twin Harbors,2010-05-16,2009-10,0.5647666454315186,780.0,1381.1013917155626,20716.52087573344
276.0,22309,563.0,,,,1356,630.0,42.0,42.0,0.0,,17.0,15.0,1.0,,Twin Harbors,2010-05-16,2009-10,0.5647666454315186,563.0,996.8719019690536,14953.078529535804
277.0,11101,94.0,,,,1357,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,94.0,206.93451742214,3104.0177613321002
277.0,11104,136.0,,,,1358,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,136.0,299.39462095118125,4490.919314267719
277.0,11200,256.0,,,,1359,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,256.0,563.5663453198706,8453.49517979806
277.0,12400,915.0,,,,1360,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,915.0,2014.3093983112562,30214.640974668844
277.0,12500,1242.0,,,,1361,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,1242.0,2734.177347215935,41012.66020823902
277.0,12600,829.0,,,,1362,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,829.0,1824.9863291803622,27374.794937705432
277.0,12300,106.0,,,,1363,330.0,22.0,22.0,0.0,,10.0,15.0,1.0,,LongBeach,2010-05-15,2009-10,0.4542499780654907,106.0,233.35168985900893,3500.275347885134
278.0,31002,27.0,,,,1364,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,27.0,46.53534519010693,694.2313741626157
278.0,31005,707.0,,,,1365,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,707.0,1218.5366314594667,18178.577093813677
278.0,32007,440.0,,,,1366,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,440.0,758.3537734684093,11313.400171538922
278.0,32009,351.0,,,,1367,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,351.0,604.9594874713902,9025.007864114004
278.0,33012,784.0,,,,1368,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,784.0,1351.248541816438,20158.422123832985
278.0,33013,6.0,,,,1369,731.0,49.0,50.0,0.0,2.0,28.0,14.918367346938776,0.98,,Copalis,2010-10-08,2010-11,0.568600058555603,6.0,10.341187820023762,154.27363870280348
279.0,31002,,,9.0,,1370,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,21.46153846153846,36.92976618726822,185.75121201655804
279.0,31005,,,212.0,,1371,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,505.53846153846155,869.9011590778738,4375.472994167812
279.0,32007,,,134.0,,1372,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,319.53846153846155,549.8431854548825,2765.629156690976
279.0,32009,,,56.0,,1373,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,133.53846153846155,229.78521183189122,1155.7853192141392
279.0,33012,,,188.0,,1374,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,448.3076923076923,771.4217825784918,3880.1364287903243
279.0,33013,2.0,,,,1375,337.0,67.0,69.0,0.0,2.3846153846153846,27.0,5.029850746268656,0.9710144927536232,,Copalis,2010-10-09,2010-11,0.5642999410629272,2.0,3.4414835873439924,17.310148790073512
280.0,41100,75.0,,,,1376,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,75.0,131.32971143726758,1892.2576732440102
280.0,41200,87.0,,,,1377,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,87.0,152.34246526723038,2195.0189009630517
280.0,41300,179.0,,,,1378,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,179.0,313.4402446302786,4516.1883134757045
280.0,41400,388.0,,,,1379,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,388.0,679.4123738354642,9789.279696249012
280.0,42500,143.0,,,,1380,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,143.0,250.40198314039014,3607.904630318579
280.0,42600,284.0,,,,1381,1023.0,71.0,72.0,0.0,,23.0,14.408450704225352,0.9861111111111112,,Mocrocks,2010-10-08,2010-11,0.5631500482559204,284.0,497.30184064245316,7165.349056017318
281.0,41100,,,12.0,,1382,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,36.666666666666664,73.46750986293752,357.9871389684956
281.0,41200,,,4.0,,1383,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,12.222222222222221,24.48916995431251,119.32904632283187
281.0,41300,,,102.0,,1384,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,311.66666666666663,624.4738338349689,3042.8906812322125
281.0,41400,,,83.0,,1385,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,253.6111111111111,508.1502765519845,2476.077711198761
281.0,42500,,,12.0,,1386,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,36.666666666666664,73.46750986293752,357.9871389684956
281.0,42600,,,62.0,,1387,268.0,55.0,57.0,0.0,3.0555555555555554,18.0,4.872727272727273,0.9649122807017544,,Mocrocks,2010-10-09,2010-11,0.48157501220703125,189.44444444444443,379.5821342918439,1849.600218003894
282.0,21100,3.0,,,,1388,791.0,54.0,54.0,0.0,,24.0,14.648148148148149,1.0,,Twin Harbors,2010-10-07,2010-11,0.6207000017166138,3.0,4.833252765753459,70.79820255020344
282.0,21200,755.0,,,,1389,791.0,54.0,54.0,0.0,,24.0,14.648148148148149,1.0,,Twin Harbors,2010-10-07,2010-11,0.6207000017166138,755.0,1216.3686127146204,17817.5476418012
282.0,22307,653.0,,,,1390,791.0,54.0,54.0,0.0,,24.0,14.648148148148149,1.0,,Twin Harbors,2010-10-07,2010-11,0.6207000017166138,653.0,1052.0380186790028,15410.408755094282
282.0,22309,607.0,,,,1391,791.0,54.0,54.0,0.0,,24.0,14.648148148148149,1.0,,Twin Harbors,2010-10-07,2010-11,0.6207000017166138,607.0,977.9281429374498,14324.836315991164
283.0,21100,12.0,,,,1392,748.0,51.0,56.0,0.0,2.6666666666666665,22.0,14.666666666666666,0.9107142857142857,,Twin Harbors,2010-10-08,2010-11,0.6207000017166138,12.0,17.60684936095903,258.23379062739906
283.0,21200,547.0,,,,1393,748.0,51.0,56.0,0.0,2.6666666666666665,22.0,14.666666666666666,0.9107142857142857,,Twin Harbors,2010-10-08,2010-11,0.6207000017166138,547.0,802.5788833703823,11771.15695609894
283.0,22307,443.0,,,,1394,748.0,51.0,56.0,0.0,2.6666666666666665,22.0,14.666666666666666,0.9107142857142857,,Twin Harbors,2010-10-08,2010-11,0.6207000017166138,443.0,649.9861889087374,9533.13077066148
283.0,22309,447.0,,,,1395,748.0,51.0,56.0,0.0,2.6666666666666665,22.0,14.666666666666666,0.9107142857142857,,Twin Harbors,2010-10-08,2010-11,0.6207000017166138,447.0,655.8551386957238,9619.208700870615
284.0,21100,,,0.0,,1396,267.0,26.0,27.0,0.0,1.8571428571428572,15.0,10.26923076923077,0.9629629629629629,,Twin Harbors,2010-10-10,2010-11,0.6207000017166138,0.0,0.0,0.0
284.0,21200,,,109.0,,1397,267.0,26.0,27.0,0.0,1.8571428571428572,15.0,10.26923076923077,0.9629629629629629,,Twin Harbors,2010-10-10,2010-11,0.6207000017166138,202.42857142857144,314.05061445483057,3225.0582330553757
284.0,22307,,,174.0,,1398,267.0,26.0,27.0,0.0,1.8571428571428572,15.0,10.26923076923077,0.9629629629629629,,Twin Harbors,2010-10-10,2010-11,0.6207000017166138,323.14285714285717,501.3285038086286,5148.258096803995
284.0,22309,,,144.0,,1399,267.0,26.0,27.0,0.0,1.8571428571428572,15.0,10.26923076923077,0.9629629629629629,,Twin Harbors,2010-10-10,2010-11,0.6207000017166138,267.42857142857144,414.89255487610643,4260.627390458478
285.0,11101,72.0,,,,1400,842.0,56.0,56.0,0.0,2.8947368421052633,20.0,15.035714285714286,1.0,,LongBeach,2010-10-08,2010-11,0.5712333917617798,72.0,126.04305182149787,1895.1473148875216
285.0,11104,103.0,,,,1401,842.0,56.0,56.0,0.0,2.8947368421052633,20.0,15.035714285714286,1.0,,LongBeach,2010-10-08,2010-11,0.5712333917617798,103.0,180.31158802242055,2711.113519908538
285.0,12300,195.0,,,,1402,842.0,56.0,56.0,0.0,2.8947368421052633,20.0,15.035714285714286,1.0,,LongBeach,2010-10-08,2010-11,0.5712333917617798,195.0,341.3665986832234,5132.690644487037
387.0,22309,180.0,,,,1943,1217.0,118.0,111.0,0.0,,39.0,10.313559322033898,1.063063063063063,,Twin Harbors,2011-05-22,2010-11,0.4873000383377075,180.0,392.67665975175134,4049.8940247278083
388.0,11101,87.0,,,,1944,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,87.0,171.15959428564463,2600.199503189418
388.0,11104,142.0,,,,1945,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,142.0,279.3639355007073,4244.003786814912
388.0,11200,239.0,,,,1946,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,239.0,470.19704637090877,7143.076796118055
388.0,12300,160.0,,,,1947,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,160.0,314.77626535290966,4781.976097819619
388.0,12400,614.0,,,,1948,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,614.0,1207.9539182917908,18350.83327538279
388.0,12500,464.0,,,,1949,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,464.0,912.851169523438,13867.730683676895
388.0,12600,304.0,,,,1950,1823.0,120.0,123.0,0.0,,49.0,15.191666666666666,0.975609756097561,,LongBeach,2011-05-21,2010-11,0.49590003490448,304.0,598.0749041705283,9085.754585857276
389.0,11101,93.0,,,,1951,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,93.0,170.62695565841224,2551.4061963296954
389.0,11104,152.0,,,,1952,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,152.0,278.8741640868673,4170.040234861438
389.0,11200,255.0,,,,1953,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,255.0,467.84810422467876,6995.79118348465
389.0,12300,177.0,,,,1954,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,177.0,324.7416252853653,4855.902115595228
389.0,12400,617.0,,,,1955,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,617.0,1132.0089423789286,16927.071216509918
389.0,12500,584.0,,,,1956,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,584.0,1071.4638935969112,16021.733533941313
389.0,12600,272.0,,,,1957,1914.0,128.0,131.0,0.0,,55.0,14.953125,0.9770992366412213,,LongBeach,2011-05-22,2010-11,0.5325666666030884,272.0,499.03797783965734,7462.177262383626
167.0,32009,475.0,,,,712,1230.0,83.0,85.0,0.0,,34.0,14.819277108433734,0.9764705882352941,,Copalis,2009-10-17,2009-10,0.5093749761581421,475.0,910.5738426925877,13494.046102552806
167.0,33012,948.0,,,,713,1230.0,83.0,85.0,0.0,,34.0,14.819277108433734,0.9764705882352941,,Copalis,2009-10-17,2009-10,0.5093749761581421,948.0,1817.3136902580486,26931.275168884335
